target,index,model,tau,prediction,actual,pinball
eua_return,1030,ERNN,0.05,-0.044400930404663086,0.012330612167716026,0.0028365773614495993
eua_return,1030,ERNN,0.1,-0.030945919454097748,0.012330612167716026,0.00432765344157815
eua_return,1030,ERNN,0.5,-0.005550649017095566,0.012330612167716026,0.008940630592405796
eua_return,1030,ERNN,0.9,0.01844640076160431,0.012330612167716026,0.0006115788710303605
eua_return,1030,ERNN,0.95,0.03212961554527283,0.012330612167716026,0.0009899501455947757
eua_return,1031,L-ER,0.05,-0.029265401884913445,-0.006146301049739122,0.0011559551348909736
eua_return,1031,L-ER,0.1,-0.019519371911883354,-0.006146301049739122,0.0013373071560636163
eua_return,1031,L-ER,0.5,0.0043312376365065575,-0.006146301049739122,0.005238769575953484
eua_return,1031,L-ER,0.9,0.020018339157104492,-0.006146301049739122,0.002616463927552104
eua_return,1031,L-ER,0.95,0.02793283388018608,-0.006146301049739122,0.0017039567464962602
eua_return,1031,ERNN,0.05,-0.037837766110897064,-0.006146301049739122,0.0015845732996240258
eua_return,1031,ERNN,0.1,-0.019697114825248718,-0.006146301049739122,0.0013550814474001527
eua_return,1031,ERNN,0.5,-0.0010140985250473022,-0.006146301049739122,0.00256610126234591
eua_return,1031,ERNN,0.9,0.018846407532691956,-0.006146301049739122,0.0024992709513753653
eua_return,1031,ERNN,0.95,0.028395459055900574,-0.006146301049739122,0.0017270880052819848
eua_return,1032,L-ER,0.05,-0.040803212672472,0.00033622863702476025,0.002056972123682499
eua_return,1032,L-ER,0.1,-0.028060993179678917,0.00033622863702476025,0.002839722204953432
eua_return,1032,L-ER,0.5,0.005000520031899214,0.00033622863702476025,0.0023321458138525486
eua_return,1032,L-ER,0.9,0.02492903731763363,0.00033622863702476025,0.0024592808913439512
eua_return,1032,L-ER,0.95,0.0332479327917099,0.00033622863702476025,0.0016455851728096604
eua_return,1032,ERNN,0.05,-0.0429239422082901,0.00033622863702476025,0.002163008553907275
eua_return,1032,ERNN,0.1,-0.027271203696727753,0.00033622863702476025,0.0027607432566583157
eua_return,1032,ERNN,0.5,0.0016490407288074493,0.00033622863702476025,0.0006564060458913445
eua_return,1032,ERNN,0.9,0.023416951298713684,0.00033622863702476025,0.0023080722894519567
eua_return,1032,ERNN,0.95,0.03448843955993652,0.00033622863702476025,0.0017076105577871203
eua_return,1033,L-ER,0.05,-0.03800863400101662,0.003132694400846958,0.0020570664200931787
eua_return,1033,L-ER,0.1,-0.0274078156799078,0.003132694400846958,0.0030540511943399906
eua_return,1033,L-ER,0.5,-0.004632944241166115,0.003132694400846958,0.0038828193210065365
eua_return,1033,L-ER,0.9,0.02126813307404518,0.003132694400846958,0.0018135439604520798
eua_return,1033,L-ER,0.95,0.02635154314339161,0.003132694400846958,0.0011609423672780395
eua_return,1033,ERNN,0.05,-0.03518082946538925,0.003132694400846958,0.0019156761700287461
eua_return,1033,ERNN,0.1,-0.025368526577949524,0.003132694400846958,0.0028501220513135195
eua_return,1033,ERNN,0.5,0.0029116682708263397,0.003132694400846958,0.00011051306501030922
eua_return,1033,ERNN,0.9,0.018009081482887268,0.003132694400846958,0.0014876386849209666
eua_return,1033,ERNN,0.95,0.028526671230793,0.003132694400846958,0.0012696989579126239
eua_return,1034,L-ER,0.05,-0.03218621760606766,0.05106426775455475,0.004162524361163378
eua_return,1034,L-ER,0.1,-0.023621097207069397,0.05106426775455475,0.0074685364961624146
eua_return,1034,L-ER,0.5,-0.0045506590977311134,0.05106426775455475,0.027807462960481644
eua_return,1034,L-ER,0.9,0.020717987790703773,0.05106426775455475,0.027311651036143303
eua_return,1034,L-ER,0.95,0.027171900495886803,0.05106426775455475,0.022697748616337776
eua_return,1034,ERNN,0.05,-0.03518957644701004,0.05106426775455475,0.0043126922100782394
eua_return,1034,ERNN,0.1,-0.022314555943012238,0.05106426775455475,0.007337882649153471
eua_return,1034,ERNN,0.5,4.7538429498672485e-05,0.05106426775455475,0.025508364662528038
eua_return,1034,ERNN,0.9,0.019562438130378723,0.05106426775455475,0.028351645916700363
eua_return,1034,ERNN,0.95,0.02410416305065155,0.05106426775455475,0.02561209909617901
eua_return,1035,L-ER,0.05,-0.03530554473400116,0.006243076175451279,0.002077431185171008
eua_return,1035,L-ER,0.1,-0.024669595062732697,0.006243076175451279,0.003091267077252269
eua_return,1035,L-ER,0.5,-0.002010909840464592,0.006243076175451279,0.004126993007957935
eua_return,1035,L-ER,0.9,0.026629960164427757,0.006243076175451279,0.002038688398897648
eua_return,1035,L-ER,0.95,0.03477763384580612,0.006243076175451279,0.0014267278602346778
eua_return,1035,ERNN,0.05,-0.03192903473973274,0.006243076175451279,0.0019086055690422654
eua_return,1035,ERNN,0.1,-0.02180781215429306,0.006243076175451279,0.0028050888795405626
eua_return,1035,ERNN,0.5,0.0013675354421138763,0.006243076175451279,0.002437770366668701
eua_return,1035,ERNN,0.9,0.02582983672618866,0.006243076175451279,0.0019586761482059956
eua_return,1035,ERNN,0.95,0.03354090452194214,0.006243076175451279,0.001364891417324543
eua_return,1036,L-ER,0.05,-0.012993504293262959,0.017255330458283424,0.0015124417841434479
eua_return,1036,L-ER,0.1,-0.0076235393062233925,0.017255330458283424,0.0024878871627151966
eua_return,1036,L-ER,0.5,0.007512304931879044,0.017255330458283424,0.00487151276320219
eua_return,1036,L-ER,0.9,0.02651289664208889,0.017255330458283424,0.0009257566416636109
eua_return,1036,L-ER,0.95,0.03453099727630615,0.017255330458283424,0.0008637833525426686
eua_return,1036,ERNN,0.05,-0.013499826192855835,0.017255330458283424,0.0015377578092738986
eua_return,1036,ERNN,0.1,-0.005715556442737579,0.017255330458283424,0.002297088736668229
eua_return,1036,ERNN,0.5,0.005049604922533035,0.017255330458283424,0.0061028627678751945
eua_return,1036,ERNN,0.9,0.024122610688209534,0.017255330458283424,0.0006867280462756753
eua_return,1036,ERNN,0.95,0.033088840544223785,0.017255330458283424,0.0007916755275800824
eua_return,1037,L-ER,0.05,-0.02625216171145439,0.002692070323973894,0.0014472116017714143
eua_return,1037,L-ER,0.1,-0.01946108043193817,0.002692070323973894,0.0022153151221573353
eua_return,1037,L-ER,0.5,-0.010156277567148209,0.002692070323973894,0.006424173712730408
eua_return,1037,L-ER,0.9,0.016991930082440376,0.002692070323973894,0.00142998609226197
eua_return,1037,L-ER,0.95,0.02365623041987419,0.002692070323973894,0.0010482080979272723
eua_return,1037,ERNN,0.05,-0.031553126871585846,0.002692070323973894,0.0017122598364949226
eua_return,1037,ERNN,0.1,-0.01650925725698471,0.002692070323973894,0.0019201327813789248
eua_return,1037,ERNN,0.5,-0.00509011372923851,0.002692070323973894,0.003891092026606202
eua_return,1037,ERNN,0.9,0.014985308051109314,0.002692070323973894,0.0012293237959966063
eua_return,1037,ERNN,0.95,0.0193999782204628,0.002692070323973894,0.0008353954181075096
eua_return,1038,L-ER,0.05,-0.03221765533089638,0.002272258745506406,0.0017244957853108644
eua_return,1038,L-ER,0.1,-0.023886695504188538,0.002272258745506406,0.002615895587950945
eua_return,1038,L-ER,0.5,-0.001991214230656624,0.002272258745506406,0.002131736371666193
eua_return,1038,L-ER,0.9,0.02449694462120533,0.002272258745506406,0.0022224686108529568
eua_return,1038,L-ER,0.95,0.03227013722062111,0.002272258745506406,0.0014998939586803317
eua_return,1038,ERNN,0.05,-0.03203362971544266,0.002272258745506406,0.0017152944346889853
eua_return,1038,ERNN,0.1,-0.0205279141664505,0.002272258745506406,0.0022800173610448837
eua_return,1038,ERNN,0.5,0.002910267561674118,0.002272258745506406,0.0003190044080838561
eua_return,1038,ERNN,0.9,0.021607771515846252,0.002272258745506406,0.0019335512770339847
eua_return,1038,ERNN,0.95,0.029504645615816116,0.002272258745506406,0.0013616193318739533
eua_return,1039,L-ER,0.05,-0.040020428597927094,-0.06543992459774017,0.024148520082235336
eua_return,1039,L-ER,0.1,-0.02837379276752472,-0.06543992459774017,0.03335951641201973
eua_return,1039,L-ER,0.5,-0.0023322179913520813,-0.06543992459774017,0.031553853303194046
eua_return,1039,L-ER,0.9,0.02980051375925541,-0.06543992459774017,0.009524043649435043
eua_return,1039,L-ER,0.95,0.03821945935487747,-0.06543992459774017,0.005182969383895397
eua_return,1039,ERNN,0.05,-0.029776088893413544,-0.06543992459774017,0.03388064354658127
eua_return,1039,ERNN,0.1,-0.02750757336616516,-0.06543992459774017,0.03413911536335945
eua_return,1039,ERNN,0.5,0.004746880382299423,-0.06543992459774017,0.03509340435266495
eua_return,1039,ERNN,0.9,0.026353731751441956,-0.06543992459774017,0.009179365821182728
eua_return,1039,ERNN,0.95,0.04475606977939606,-0.06543992459774017,0.005509799811989069
eua_return,1040,L-ER,0.05,-0.03202178329229355,-0.00011015035852324218,0.0015955817652866244
eua_return,1040,L-ER,0.1,-0.020854420959949493,-0.00011015035852324218,0.0020744269713759422
eua_return,1040,L-ER,0.5,0.007533487863838673,-0.00011015035852324218,0.0038218190893530846
eua_return,1040,L-ER,0.9,0.026528824120759964,-0.00011015035852324218,0.0026638975832611322
eua_return,1040,L-ER,0.95,0.032571375370025635,-0.00011015035852324218,0.0016340762376785278
eua_return,1040,ERNN,0.05,-0.030965179204940796,-0.00011015035852324218,0.001542751444503665
eua_return,1040,ERNN,0.1,-0.022051237523555756,-0.00011015035852324218,0.002194108674302697
eua_return,1040,ERNN,0.5,0.005686715245246887,-0.00011015035852324218,0.002898432780057192
eua_return,1040,ERNN,0.9,0.025854334235191345,-0.00011015035852324218,0.002596448641270399
eua_return,1040,ERNN,0.95,0.033360276371240616,-0.00011015035852324218,0.00167352135758847
eua_return,1041,L-ER,0.05,-0.04736820608377457,0.022761669009923935,0.0035064935218542814
eua_return,1041,L-ER,0.1,-0.0337270051240921,0.022761669009923935,0.005648867692798376
eua_return,1041,L-ER,0.5,-0.0006936975987628102,0.022761669009923935,0.011727683246135712
eua_return,1041,L-ER,0.9,0.024932866916060448,0.022761669009923935,0.0002171197993448004
eua_return,1041,L-ER,0.95,0.03154338151216507,0.022761669009923935,0.00043908561929129064
eua_return,1041,ERNN,0.05,-0.04744026064872742,0.022761669009923935,0.0035100968088954687
eua_return,1041,ERNN,0.1,-0.029081694781780243,0.022761669009923935,0.005184336565434933
eua_return,1041,ERNN,0.5,0.003967683762311935,0.022761669009923935,0.009396992623806
eua_return,1041,ERNN,0.9,0.025754347443580627,0.022761669009923935,0.00029926784918643534
eua_return,1041,ERNN,0.95,0.030841462314128876,0.022761669009923935,0.00040398965938948095
eua_return,1042,L-ER,0.05,-0.019594278186559677,-0.012024193070828915,0.00037850424996577203
eua_return,1042,L-ER,0.1,-0.01562878116965294,-0.012024193070828915,0.0003604588273447007
eua_return,1042,L-ER,0.5,-0.0008996527176350355,-0.012024193070828915,0.005562270060181618
eua_return,1042,L-ER,0.9,0.019843976944684982,-0.012024193070828915,0.0031868170481175184
eua_return,1042,L-ER,0.95,0.027339832857251167,-0.012024193070828915,0.0019682012498378754
eua_return,1042,ERNN,0.05,-0.02703731507062912,-0.012024193070828915,0.0007506561232730746
eua_return,1042,ERNN,0.1,-0.011065661907196045,-0.012024193070828915,0.0008626780472695827
eua_return,1042,ERNN,0.5,-0.0003898702561855316,-0.012024193070828915,0.0058171614073216915
eua_return,1042,ERNN,0.9,0.019657865166664124,-0.012024193070828915,0.00316820596344769
eua_return,1042,ERNN,0.95,0.01986084133386612,-0.012024193070828915,0.0015942518366500735
eua_return,1043,L-ER,0.05,-0.03591759502887726,-0.006779687013477087,0.0014568953774869442
eua_return,1043,L-ER,0.1,-0.02631955035030842,-0.006779687013477087,0.0019539862405508757
eua_return,1043,L-ER,0.5,0.006055410020053387,-0.006779687013477087,0.006417548283934593
eua_return,1043,L-ER,0.9,0.030530918389558792,-0.006779687013477087,0.003731060540303588
eua_return,1043,L-ER,0.95,0.042251113802194595,-0.006779687013477087,0.002451539970934391
eua_return,1043,ERNN,0.05,-0.029644131660461426,-0.006779687013477087,0.0011432222090661526
eua_return,1043,ERNN,0.1,-0.022546276450157166,-0.006779687013477087,0.0015766589203849435
eua_return,1043,ERNN,0.5,0.0016267187893390656,-0.006779687013477087,0.00420320313423872
eua_return,1043,ERNN,0.9,0.029999300837516785,-0.006779687013477087,0.003677898785099387
eua_return,1043,ERNN,0.95,0.04302370548248291,-0.006779687013477087,0.0024901696015149355
eua_return,1044,L-ER,0.05,-0.013344993814826012,-0.014143882319331169,0.0007589440792798996
eua_return,1044,L-ER,0.1,-0.004546458832919598,-0.014143882319331169,0.008637680672109127
eua_return,1044,L-ER,0.5,0.010615533217787743,-0.014143882319331169,0.012379707768559456
eua_return,1044,L-ER,0.9,0.035001158714294434,-0.014143882319331169,0.00491450447589159
eua_return,1044,L-ER,0.95,0.043626029044389725,-0.014143882319331169,0.0028884955681860447
eua_return,1044,ERNN,0.05,-0.007330350577831268,-0.014143882319331169,0.006472854875028133
eua_return,1044,ERNN,0.1,-0.007121257483959198,-0.014143882319331169,0.006320361979305744
eua_return,1044,ERNN,0.5,0.012765169143676758,-0.014143882319331169,0.013454525731503963
eua_return,1044,ERNN,0.9,0.03236599266529083,-0.014143882319331169,0.004650987684726715
eua_return,1044,ERNN,0.95,0.04517649859189987,-0.014143882319331169,0.0029660190921276808
eua_return,1045,L-ER,0.05,-0.028092261403799057,-0.038802370429039,0.010174603201448917
eua_return,1045,L-ER,0.1,-0.019697755575180054,-0.038802370429039,0.017194153741002083
eua_return,1045,L-ER,0.5,0.006721144542098045,-0.038802370429039,0.022761758416891098
eua_return,1045,L-ER,0.9,0.02469783090054989,-0.038802370429039,0.006350020412355661
eua_return,1045,L-ER,0.95,0.03303489834070206,-0.038802370429039,0.003591863438487053
eua_return,1045,ERNN,0.05,-0.02733428031206131,-0.038802370429039,0.010894685052335262
eua_return,1045,ERNN,0.1,-0.019837521016597748,-0.038802370429039,0.01706836372613907
eua_return,1045,ERNN,0.5,0.0033597052097320557,-0.038802370429039,0.02108103781938553
eua_return,1045,ERNN,0.9,0.026465967297554016,-0.038802370429039,0.006526833865791559
eua_return,1045,ERNN,0.95,0.03501827269792557,-0.038802370429039,0.0036910322960466146
eua_return,1046,L-ER,0.05,-0.03988572210073471,0.034564606845378876,0.0037225165870040655
eua_return,1046,L-ER,0.1,-0.02903708443045616,0.034564606845378876,0.006360169034451246
eua_return,1046,L-ER,0.5,0.006048133131116629,0.034564606845378876,0.01425823662430048
eua_return,1046,L-ER,0.9,0.02493891306221485,0.034564606845378876,0.008663124404847622
eua_return,1046,L-ER,0.95,0.031640153378248215,0.034564606845378876,0.0027782307006418705
eua_return,1046,ERNN,0.05,-0.04234424978494644,0.034564606845378876,0.003845442784950137
eua_return,1046,ERNN,0.1,-0.023075111210346222,0.034564606845378876,0.005763971712440252
eua_return,1046,ERNN,0.5,0.006423000246286392,0.034564606845378876,0.014070803299546242
eua_return,1046,ERNN,0.9,0.02594374120235443,0.034564606845378876,0.007758778985589743
eua_return,1046,ERNN,0.95,0.03160028159618378,0.034564606845378876,0.002816108986735344
eua_return,1047,L-ER,0.05,-0.038024887442588806,0.0023441435769200325,0.0020184514578431845
eua_return,1047,L-ER,0.1,-0.02645144984126091,0.0023441435769200325,0.0028795592952519655
eua_return,1047,L-ER,0.5,-0.0006220723735168576,0.0023441435769200325,0.0014831079170107841
eua_return,1047,L-ER,0.9,0.02490088902413845,0.0023441435769200325,0.0022556744515895844
eua_return,1047,L-ER,0.95,0.03433183580636978,0.0023441435769200325,0.001599384704604745
eua_return,1047,ERNN,0.05,-0.038429223001003265,0.0023441435769200325,0.0020386683754622936
eua_return,1047,ERNN,0.1,-0.025645174086093903,0.0023441435769200325,0.002798931673169136
eua_return,1047,ERNN,0.5,-0.003988180309534073,0.0023441435769200325,0.0031661619432270527
eua_return,1047,ERNN,0.9,0.02874051034450531,0.0023441435769200325,0.0026396368630230427
eua_return,1047,ERNN,0.95,0.03337056189775467,0.0023441435769200325,0.0015513210091739893
eua_return,1048,L-ER,0.05,-0.020796969532966614,0.001002953271381557,0.0010899960761889815
eua_return,1048,L-ER,0.1,-0.015128366649150848,0.001002953271381557,0.001613131957128644
eua_return,1048,L-ER,0.5,0.00779102323576808,0.001002953271381557,0.0033940349239856005
eua_return,1048,L-ER,0.9,0.02612602710723877,0.001002953271381557,0.0025123076047748327
eua_return,1048,L-ER,0.95,0.03637132793664932,0.001002953271381557,0.0017684188205748796
eua_return,1048,ERNN,0.05,-0.018661677837371826,0.001002953271381557,0.0009832315845414996
eua_return,1048,ERNN,0.1,-0.014322489500045776,0.001002953271381557,0.0015325442655012012
eua_return,1048,ERNN,0.5,0.001736268401145935,0.001002953271381557,0.00036665756488218904
eua_return,1048,ERNN,0.9,0.024495020508766174,0.001002953271381557,0.002349206944927573
eua_return,1048,ERNN,0.95,0.03417889401316643,0.001002953271381557,0.0016587971476837993
eua_return,1049,L-ER,0.05,-0.02234458550810814,0.057251229882240295,0.003979790955781937
eua_return,1049,L-ER,0.1,-0.015115142799913883,0.057251229882240295,0.00723663717508316
eua_return,1049,L-ER,0.5,0.004694094881415367,0.057251229882240295,0.02627856656908989
eua_return,1049,L-ER,0.9,0.025670988485217094,0.057251229882240295,0.028422214090824127
eua_return,1049,L-ER,0.95,0.034166064113378525,0.057251229882240295,0.021930906921625137
eua_return,1049,ERNN,0.05,-0.02254621312022209,0.057251229882240295,0.003989872522652149
eua_return,1049,ERNN,0.1,-0.013330377638339996,0.057251229882240295,0.007058160845190287
eua_return,1049,ERNN,0.5,0.004603110253810883,0.057251229882240295,0.026324059814214706
eua_return,1049,ERNN,0.9,0.023635104298591614,0.057251229882240295,0.030254513025283813
eua_return,1049,ERNN,0.95,0.0345444492995739,0.057251229882240295,0.021571440622210503
eua_return,1050,L-ER,0.05,-0.020268410444259644,-0.08836057782173157,0.06468755751848221
eua_return,1050,L-ER,0.1,-0.013193353079259396,-0.08836057782173157,0.06765049695968628
eua_return,1050,L-ER,0.5,0.0023286761716008186,-0.08836057782173157,0.045344628393650055
eua_return,1050,L-ER,0.9,0.0222572460770607,-0.08836057782173157,0.011061782948672771
eua_return,1050,L-ER,0.95,0.031283050775527954,-0.08836057782173157,0.0059821815229952335
